"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C13H23O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0526,-0.7692,1.77,0.38,-3,3,-0.2308
"C14H27O4N1","[M-H]-","aliphatic","aliphatic+N",-0.0909,-1.1429,1.93,0.29,-3,2,-0.2143
"C11H15O6P1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.2727,1.36,0.55,-2,5,-0.1818
"C15H14O5","[M-H]-","aromatic","aromatic",0.52,-0.2667,0.93,0.33,4,9,0.2667
"C12H18O7","[M-H]-","aliphatic","aliphatic",0.0588,-0.3333,1.5,0.58,-3,4,-0.25
"C14H22O3","[M+Cl]-","aliphatic","aliphatic",0.2,-1.1429,1.57,0.21,1,4,0.0714
"C13H22O6","[M-H]-","aliphatic","aliphatic",0,-0.7692,1.69,0.46,-3,3,-0.2308
"C17H22O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3548,-0.9412,1.29,0.18,4,7,0.2353
"C14H26O5","[M-H]-","aliphatic","aliphatic",-0.0435,-1.1429,1.86,0.36,-3,2,-0.2143
"C18H26O2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2941,-1.2222,1.44,0.11,4,6,0.2222
"C15H30O4","[M-H]-","aliphatic","lipid",-0.0769,-1.4667,2,0.27,-3,1,-0.2
"C12H16O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2632,-0.5,1.33,0.42,0,5,0
"C11H16O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0,0,1.45,0.73,-4,4,-0.3636
"C15H16O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.44,-0.4,1.07,0.33,3,8,0.2
"C13H20O4","[M+Cl]-","aliphatic","aliphatic",0.1818,-0.9231,1.54,0.31,0,4,0
"C12H20O7","[M-H]-","aliphatic","aliphatic",-0.0588,-0.5,1.67,0.58,-4,3,-0.3333
"C16H20O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3571,-0.75,1.25,0.25,3,7,0.1875
"C13H24O4S1","[M-H]-","aliphatic","aliphatic",-0.1,-1.0769,1.85,0.31,-3,2,-0.2308
"C13H24O6","[M-H]-","aliphatic","aliphatic",-0.1,-0.9231,1.85,0.46,-4,2,-0.3077
"C17H24O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2903,-1.0588,1.41,0.18,3,6,0.1765
"C14H28O3S1","[M-H]-","aliphatic","lipid",-0.1304,-1.4286,2,0.21,-3,1,-0.2143
"C15H28O2","[M+Cl]-","aliphatic","aliphatic",0.0714,-1.6,1.87,0.13,0,2,0
"C18H28O2","[M-H]-","aliphatic","aliphatic",0.2353,-1.3333,1.56,0.11,3,5,0.1667
"C16H23O3N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2593,-0.875,1.44,0.19,2,6,0.125
"C10H14O7S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",-0.0909,0.2,1.4,0.7,-4,4,-0.4
"C15H14O3","[M+Cl]-","aromatic","aromatic",0.5556,-0.5333,0.93,0.2,6,9,0.4
"C12H18O5","[M+Cl]-","aliphatic","aliphatic",0.1579,-0.6667,1.5,0.42,-1,4,-0.0833
"C15H18O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.36,-0.5333,1.2,0.33,2,7,0.1333
"C13H22O4","[M+Cl]-","aliphatic","aliphatic",0.0909,-1.0769,1.69,0.31,-1,3,-0.0769
"C16H22O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2857,-0.875,1.38,0.25,2,6,0.125
"C13H26O4S1","[M-H]-","aliphatic","lipid",-0.2,-1.2308,2,0.31,-4,1,-0.3077
"C14H26O3","[M+Cl]-","aliphatic","aliphatic",0.04,-1.4286,1.86,0.21,-1,2,-0.0714
"C17H26O3","[M-H]-","aliphatic","aliphatic",0.2258,-1.1765,1.53,0.18,2,5,0.1176
"C14H30O3S1","[M-H]-","aliphatic","lipid",-0.2174,-1.5714,2.14,0.21,-4,0,-0.2857
"C15H30O2","[M+Cl]-","aliphatic","lipid",0,-1.7333,2,0.13,-1,1,-0.0667
"C18H30O2","[M-H]-","aliphatic","aliphatic",0.1765,-1.4444,1.67,0.11,2,4,0.1111
"C13H25O3N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0476,-1.2308,1.92,0.23,-2,2,-0.1538
"C18H33O1N1","[M-H]-","aliphatic","aliphatic+N",0.0909,-1.5556,1.83,0.06,1,3,0.0556
"C14H16O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3636,-0.2857,1.14,0.43,1,7,0.0714
"C12H20O5","[M+Cl]-","aliphatic","aliphatic",0.0526,-0.8333,1.67,0.42,-2,3,-0.1667
"C15H20O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.28,-0.6667,1.33,0.33,1,6,0.0667
"C12H24O5S1","[M-H]-","aliphatic","lipid",-0.2941,-1,2,0.42,-5,1,-0.4167
"C13H24O4","[M+Cl]-","aliphatic","aliphatic",0,-1.2308,1.85,0.31,-2,2,-0.1538
"C16H24O4","[M-H]-","aliphatic","aliphatic",0.2143,-1,1.5,0.25,1,5,0.0625
"C13H28O4S1","[M-H]-","aliphatic","lipid",-0.3,-1.3846,2.15,0.31,-5,0,-0.3846
"C14H28O3","[M+Cl]-","aliphatic","lipid",-0.04,-1.5714,2,0.21,-2,1,-0.1429
"C17H28O3","[M-H]-","aliphatic","aliphatic",0.1613,-1.2941,1.65,0.18,1,4,0.0588
"C18H32O2","[M-H]-","aliphatic","aliphatic",0.1176,-1.5556,1.78,0.11,1,3,0.0556
"C18H35O1N1","[M-H]-","aliphatic","aliphatic+N",0.0303,-1.6667,1.94,0.06,0,2,0
"C11H18O6","[M+Cl]-","aliphatic","aliphatic",0,-0.5455,1.64,0.55,-3,3,-0.2727
"C14H18O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2727,-0.4286,1.29,0.43,0,6,0
"C12H22O5","[M+Cl]-","aliphatic","aliphatic",-0.0526,-1,1.83,0.42,-3,2,-0.25
"C15H22O3S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.9333,1.47,0.2,1,5,0.0667
"C15H22O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.8,1.47,0.33,0,5,0
"C12H26O5S1","[M-H]-","aliphatic","lipid",-0.4118,-1.1667,2.17,0.42,-6,0,-0.5
"C13H26O4","[M+Cl]-","aliphatic","lipid",-0.0909,-1.3846,2,0.31,-3,1,-0.2308
"C16H26O4","[M-H]-","aliphatic","aliphatic",0.1429,-1.125,1.62,0.25,0,4,0
"C17H30O3","[M-H]-","aliphatic","aliphatic",0.0968,-1.4118,1.76,0.18,0,3,0
"C18H34O2","[M-H]-","aliphatic","aliphatic",0.0588,-1.6667,1.89,0.11,0,2,0
"C13H17O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2222,-0.1538,1.31,0.46,-1,6,-0.0769
"C14H21O5N1","[M-H]-","aliphatic","aliphatic+N",0.1429,-0.5714,1.5,0.36,-1,5,-0.0714
"C18H37O1N1","[M-H]-","aliphatic","lipid",-0.0303,-1.7778,2.06,0.06,-1,1,-0.0556
"C16H12O5","[M-H]-","aromatic","aromatic",0.6296,-0.125,0.75,0.31,6,11,0.375
"C13H16O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2632,-0.1538,1.23,0.54,-1,6,-0.0769
"C11H20O6","[M+Cl]-","aliphatic","aliphatic",-0.125,-0.7273,1.82,0.55,-4,2,-0.3636
"C14H21O4P1","[M-H]-","aliphatic","aliphatic",0.1818,-0.9286,1.5,0.29,0,5,0
"C14H20O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1818,-0.5714,1.43,0.43,-1,5,-0.0714
"C12H24O5","[M+Cl]-","aliphatic","lipid",-0.1579,-1.1667,2,0.42,-4,1,-0.3333
"C15H24O3S1","[M-H]-","aliphatic","aliphatic",0.12,-1.0667,1.6,0.2,0,4,0
"C15H24O5","[M-H]-","aliphatic","aliphatic",0.12,-0.9333,1.6,0.33,-1,4,-0.0667
"C16H28O4","[M-H]-","aliphatic","aliphatic",0.0714,-1.25,1.75,0.25,-1,3,-0.0625
"C17H32O3","[M-H]-","aliphatic","aliphatic",0.0323,-1.5294,1.88,0.18,-1,2,-0.0588
"C18H36O2","[M-H]-","aliphatic","lipid",0,-1.7778,2,0.11,-1,1,-0.0556
"C13H19O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1111,-0.3077,1.46,0.46,-2,5,-0.1538
"C15H10O6","[M-H]-","condensed aromatic","condensed aromatic",0.6667,0.1333,0.67,0.4,5,11,0.3333
"C16H14O5","[M-H]-","aromatic","aromatic",0.5556,-0.25,0.88,0.31,5,10,0.3125
"C13H18O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1579,-0.3077,1.38,0.54,-2,5,-0.1538
"C14H23O4P1","[M-H]-","aliphatic","aliphatic",0.0909,-1.0714,1.64,0.29,-1,4,-0.0714
"C14H22O6","[M-H]-","aliphatic","aliphatic",0.0909,-0.7143,1.57,0.43,-2,4,-0.1429
"C15H26O5","[M-H]-","aliphatic","aliphatic",0.04,-1.0667,1.73,0.33,-2,3,-0.1333
"C16H30O4","[M-H]-","aliphatic","aliphatic",0,-1.375,1.88,0.25,-2,2,-0.125
"C17H34O3","[M-H]-","aliphatic","lipid",-0.0323,-1.6471,2,0.18,-2,1,-0.1176
"C13H21O6N1","[M-H]-","aliphatic","aliphatic+N",0,-0.4615,1.62,0.46,-3,4,-0.2308
"C14H25O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0476,-0.8571,1.79,0.36,-3,3,-0.2143
"C16H16O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4815,-0.375,1,0.31,4,9,0.25
"C14H20O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.25,-0.8571,1.43,0.29,1,5,0.0714
"C13H20O7","[M-H]-","aliphatic","aliphatic",0.0526,-0.4615,1.54,0.54,-3,4,-0.2308
"C15H24O3","[M+Cl]-","aliphatic","aliphatic",0.1852,-1.2,1.6,0.2,1,4,0.0667
"C14H24O6","[M-H]-","aliphatic","aliphatic",0,-0.8571,1.71,0.43,-3,3,-0.2143
"C18H24O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-1,1.33,0.17,4,7,0.2222
"C15H28O5","[M-H]-","aliphatic","aliphatic",-0.04,-1.2,1.87,0.33,-3,2,-0.2
"C16H32O4","[M-H]-","aliphatic","lipid",-0.0714,-1.5,2,0.25,-3,1,-0.1875
"C12H18O8","[M-H]-","aliphatic","aliphatic",0,-0.1667,1.5,0.67,-4,4,-0.3333
"C16H18O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4074,-0.5,1.12,0.31,3,8,0.1875
"C14H22O4","[M+Cl]-","aliphatic","aliphatic",0.1667,-1,1.57,0.29,0,4,0
"C13H22O7","[M-H]-","aliphatic","aliphatic",-0.0526,-0.6154,1.69,0.54,-4,3,-0.3077
"C17H22O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.8235,1.29,0.24,3,7,0.1765
"C14H26O4S1","[M-H]-","aliphatic","aliphatic",-0.0909,-1.1429,1.86,0.29,-3,2,-0.2143
"C15H26O3","[M+Cl]-","aliphatic","aliphatic",0.1111,-1.3333,1.73,0.2,0,3,0
"C14H26O6","[M-H]-","aliphatic","aliphatic",-0.0909,-1,1.86,0.43,-4,2,-0.2857
"C18H26O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2727,-1.1111,1.44,0.17,3,6,0.1667
"C16H30O2","[M+Cl]-","aliphatic","aliphatic",0.0667,-1.625,1.88,0.12,0,2,0
"C19H30O2","[M-H]-","aliphatic","aliphatic",0.2222,-1.3684,1.58,0.11,3,5,0.1579
"C16H21O4N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3077,-0.625,1.31,0.25,2,7,0.125
"C16H33O1N1","[M+Cl]-","aliphatic","lipid",-0.0345,-1.75,2.06,0.06,-1,1,-0.0625
"C13H20O5","[M+Cl]-","aliphatic","aliphatic",0.1429,-0.7692,1.54,0.38,-1,4,-0.0769
"C12H20O8","[M-H]-","aliphatic","aliphatic",-0.125,-0.3333,1.67,0.67,-5,3,-0.4167
"C16H20O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.625,1.25,0.31,2,7,0.125
"C14H24O4","[M+Cl]-","aliphatic","aliphatic",0.0833,-1.1429,1.71,0.29,-1,3,-0.0714
"C17H24O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2667,-0.9412,1.41,0.24,2,6,0.1176
"C14H28O4S1","[M-H]-","aliphatic","lipid",-0.1818,-1.2857,2,0.29,-4,1,-0.2857
"C15H28O3","[M+Cl]-","aliphatic","aliphatic",0.037,-1.4667,1.87,0.2,-1,2,-0.0667
"C18H28O3","[M-H]-","aliphatic","aliphatic",0.2121,-1.2222,1.56,0.17,2,5,0.1111
"C15H32O3S1","[M-H]-","aliphatic","lipid",-0.2,-1.6,2.13,0.2,-4,0,-0.2667
"C16H32O2","[M+Cl]-","aliphatic","lipid",0,-1.75,2,0.12,-1,1,-0.0625
"C17H27O3N1","[M-H]-","aliphatic","aliphatic+N",0.1724,-1.0588,1.59,0.18,1,5,0.0588
"C12H18O6","[M+Cl]-","aliphatic","aliphatic",0.1111,-0.5,1.5,0.5,-2,4,-0.1667
"C16H18O3","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4483,-0.75,1.12,0.19,5,8,0.3125
"C15H18O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4,1.2,0.4,1,7,0.0667
"C13H22O5","[M+Cl]-","aliphatic","aliphatic",0.0476,-0.9231,1.69,0.38,-2,3,-0.1538
"C19H18O3","[M-H]-","aromatic","aromatic",0.5429,-0.6316,0.95,0.16,8,11,0.4211
"C16H22O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2593,-0.75,1.38,0.31,1,6,0.0625
"C14H26O4","[M+Cl]-","aliphatic","aliphatic",0,-1.2857,1.86,0.29,-2,2,-0.1429
"C17H26O4","[M-H]-","aliphatic","aliphatic",0.2,-1.0588,1.53,0.24,1,5,0.0588
"C14H30O4S1","[M-H]-","aliphatic","lipid",-0.2727,-1.4286,2.14,0.29,-5,0,-0.3571
"C15H30O3","[M+Cl]-","aliphatic","lipid",-0.037,-1.6,2,0.2,-2,1,-0.1333
"C18H30O3","[M-H]-","aliphatic","aliphatic",0.1515,-1.3333,1.67,0.17,1,4,0.0556
"C19H34O2","[M-H]-","aliphatic","aliphatic",0.1111,-1.5789,1.79,0.11,1,3,0.0526
"C14H29O3N1","[M+Cl]-","aliphatic","lipid",-0.1304,-1.4286,2.07,0.21,-3,1,-0.2143
"C14H16O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.1429,1.14,0.5,0,7,0
"C12H20O6","[M+Cl]-","aliphatic","aliphatic",0,-0.6667,1.67,0.5,-3,3,-0.25
"C18H16O4","[M-H]-","aromatic","aromatic",0.5625,-0.4444,0.89,0.22,7,11,0.3889
"C15H20O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,-0.5333,1.33,0.4,0,6,0
"C13H24O5","[M+Cl]-","aliphatic","aliphatic",-0.0476,-1.0769,1.85,0.38,-3,2,-0.2308
"C19H20O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4857,-0.7368,1.05,0.16,7,10,0.3684
"C16H24O3S1","[M-H]-","aliphatic","aliphatic",0.1852,-1,1.5,0.19,1,5,0.0625
"C17H24O2","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3125,-1.1765,1.41,0.12,4,6,0.2353
"C16H24O5","[M-H]-","aliphatic","aliphatic",0.1852,-0.875,1.5,0.31,0,5,0
"C13H28O5S1","[M-H]-","aliphatic","lipid",-0.3684,-1.2308,2.15,0.38,-6,0,-0.4615
"C14H28O4","[M+Cl]-","aliphatic","lipid",-0.0833,-1.4286,2,0.29,-3,1,-0.2143
"C17H28O4","[M-H]-","aliphatic","aliphatic",0.1333,-1.1765,1.65,0.24,0,4,0
"C18H32O3","[M-H]-","aliphatic","aliphatic",0.0909,-1.4444,1.78,0.17,0,3,0
"C19H36O2","[M-H]-","aliphatic","aliphatic",0.0556,-1.6842,1.89,0.11,0,2,0
"C20H40O1","[M-H]-","aliphatic","lipid",0.0256,-1.9,2,0.05,0,1,0
"C11H19O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.1429,-0.3636,1.73,0.55,-4,3,-0.3636
"C14H19O6N1","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.2857,1.36,0.43,-1,6,-0.0714
"C19H39O1N1","[M-H]-","aliphatic","lipid",-0.0286,-1.7895,2.05,0.05,-1,1,-0.0526
"C16H10O6","[M-H]-","condensed aromatic","condensed aromatic",0.6923,0.125,0.62,0.38,6,12,0.375
"C17H14O5","[M-H]-","aromatic","aromatic",0.5862,-0.2353,0.82,0.29,6,11,0.3529
"C15H18O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.6667,1.2,0.27,3,7,0.2
"C12H22O6","[M+Cl]-","aliphatic","aliphatic",-0.1111,-0.8333,1.83,0.5,-4,2,-0.3333
"C15H22O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1667,-0.6667,1.47,0.4,-1,5,-0.0667
"C12H27O6P1","[M-H]-","aliphatic","lipid",-0.5,-1.25,2.25,0.5,-7,0,-0.5833
"C16H26O3S1","[M-H]-","aliphatic","aliphatic",0.1111,-1.125,1.62,0.19,0,4,0
"C16H26O5","[M-H]-","aliphatic","aliphatic",0.1111,-1,1.62,0.31,-1,4,-0.0625
"C17H30O4","[M-H]-","aliphatic","aliphatic",0.0667,-1.2941,1.76,0.24,-1,3,-0.0588
"C18H34O3","[M-H]-","aliphatic","aliphatic",0.0303,-1.5556,1.89,0.17,-1,2,-0.0556
"C19H38O2","[M-H]-","aliphatic","lipid",0,-1.7895,2,0.11,-1,1,-0.0526
"C14H21O6N1","[M-H]-","aliphatic","aliphatic+N",0.1,-0.4286,1.5,0.43,-2,5,-0.1429
"C16H29O4N1","[M-H]-","aliphatic","aliphatic+N",0,-1.125,1.81,0.25,-2,3,-0.125
"C16H12O6","[M-H]-","aromatic","aromatic",0.6154,0,0.75,0.38,5,11,0.3125
"C17H16O5","[M-H]-","aromatic","aromatic",0.5172,-0.3529,0.94,0.29,5,10,0.2941
"C15H20O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3077,-0.8,1.33,0.27,2,6,0.1333
"C14H20O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.4286,1.43,0.5,-2,5,-0.1429
"C18H20O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4375,-0.6667,1.11,0.22,5,9,0.2778
"C15H25O4P1","[M-H]-","aliphatic","aliphatic",0.0833,-1.1333,1.67,0.27,-1,4,-0.0667
"C15H24O6","[M-H]-","aliphatic","aliphatic",0.0833,-0.8,1.6,0.4,-2,4,-0.1333
"C16H28O5","[M-H]-","aliphatic","aliphatic",0.037,-1.125,1.75,0.31,-2,3,-0.125
"C20H28O2","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3158,-1.2,1.4,0.1,5,7,0.25
"C17H32O4","[M-H]-","aliphatic","aliphatic",0,-1.4118,1.88,0.24,-2,2,-0.1176
"C18H36O3","[M-H]-","aliphatic","lipid",-0.0303,-1.6667,2,0.17,-2,1,-0.1111
"C17H36O1N1P1","[M-H]-","aliphatic","lipid",-0.1034,-1.8235,2.12,0.06,-2,1,-0.1176
"C16H14O6","[M-H]-","aromatic","aromatic",0.5385,-0.125,0.88,0.38,4,10,0.25
"C13H18O8","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1111,-0.1538,1.38,0.62,-3,5,-0.2308
"C17H18O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4483,-0.4706,1.06,0.29,4,9,0.2353
"C15H22O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.9333,1.47,0.27,1,5,0.0667
"C14H22O7","[M-H]-","aliphatic","aliphatic",0.0476,-0.5714,1.57,0.5,-3,4,-0.2143
"C18H22O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.375,-0.7778,1.22,0.22,4,8,0.2222
"C15H26O6","[M-H]-","aliphatic","aliphatic",0,-0.9333,1.73,0.4,-3,3,-0.2
"C19H26O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3143,-1.0526,1.37,0.16,4,7,0.2105
"C16H30O5","[M-H]-","aliphatic","aliphatic",-0.037,-1.25,1.88,0.31,-3,2,-0.1875
"C20H30O2","[M-H]-","aliphatic","aliphatic",0.2632,-1.3,1.5,0.1,4,6,0.2
"C17H34O4","[M-H]-","aliphatic","lipid",-0.0667,-1.5294,2,0.24,-3,1,-0.1765
"C14H20O5","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2174,-0.7143,1.43,0.36,0,5,0
"C13H20O8","[M-H]-","aliphatic","aliphatic",0,-0.3077,1.54,0.62,-4,4,-0.3077
"C17H20O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3793,-0.5882,1.18,0.29,3,8,0.1765
"C15H24O4","[M+Cl]-","aliphatic","aliphatic",0.1538,-1.0667,1.6,0.27,0,4,0
"C14H24O7","[M-H]-","aliphatic","aliphatic",-0.0476,-0.7143,1.71,0.5,-4,3,-0.2857
"C18H24O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3125,-0.8889,1.33,0.22,3,7,0.1667
"C15H28O4S1","[M-H]-","aliphatic","aliphatic",-0.0833,-1.2,1.87,0.27,-3,2,-0.2
"C16H28O3","[M+Cl]-","aliphatic","aliphatic",0.1034,-1.375,1.75,0.19,0,3,0
"C15H28O6","[M-H]-","aliphatic","aliphatic",-0.0833,-1.0667,1.87,0.4,-4,2,-0.2667
"C16H32O3S1","[M-H]-","aliphatic","lipid",-0.1111,-1.5,2,0.19,-3,1,-0.1875
"C17H32O2","[M+Cl]-","aliphatic","aliphatic",0.0625,-1.6471,1.88,0.12,0,2,0
"C16H32O5","[M-H]-","aliphatic","lipid",-0.1111,-1.375,2,0.31,-4,1,-0.25
"C20H32O2","[M-H]-","aliphatic","aliphatic",0.2105,-1.4,1.6,0.1,3,5,0.15
"C17H35O1N1","[M+Cl]-","aliphatic","lipid",-0.0323,-1.7647,2.06,0.06,-1,1,-0.0588
"C13H18O6","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.4615,1.38,0.46,-1,5,-0.0769
"C14H22O5","[M+Cl]-","aliphatic","aliphatic",0.1304,-0.8571,1.57,0.36,-1,4,-0.0714
"C13H22O8","[M-H]-","aliphatic","aliphatic",-0.1111,-0.4615,1.69,0.62,-5,3,-0.3846
"C17H22O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3103,-0.7059,1.29,0.29,2,7,0.1176
"C15H26O4","[M+Cl]-","aliphatic","aliphatic",0.0769,-1.2,1.73,0.27,-1,3,-0.0667
"C14H26O7","[M-H]-","aliphatic","aliphatic",-0.1429,-0.8571,1.86,0.5,-5,2,-0.3571
"C18H26O4","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,-1,1.44,0.22,2,6,0.1111
"C16H30O3","[M+Cl]-","aliphatic","aliphatic",0.0345,-1.5,1.88,0.19,-1,2,-0.0625
"C19H30O3","[M-H]-","aliphatic","aliphatic",0.2,-1.2632,1.58,0.16,2,5,0.1053
"C16H34O3S1","[M-H]-","aliphatic","lipid",-0.1852,-1.625,2.12,0.19,-4,0,-0.25
"C17H34O2","[M+Cl]-","aliphatic","lipid",0,-1.7647,2,0.12,-1,1,-0.0588
"C16H34O5","[M-H]-","aliphatic","lipid",-0.1852,-1.5,2.12,0.31,-5,0,-0.3125
"C20H34O2","[M-H]-","aliphatic","aliphatic",0.1579,-1.5,1.7,0.1,2,4,0.1
"C21H38O1","[M-H]-","aliphatic","aliphatic",0.122,-1.7143,1.81,0.05,2,3,0.0952
"C13H21O5N1","[M+Cl]-","aliphatic","aliphatic+N",0.0526,-0.6154,1.62,0.38,-2,4,-0.1538
"C18H29O3N1","[M-H]-","aliphatic","aliphatic+N",0.1613,-1.1111,1.61,0.17,1,5,0.0556
"C13H20O6","[M+Cl]-","aliphatic","aliphatic",0.1,-0.6154,1.54,0.46,-2,4,-0.1538
"C16H20O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3077,-0.5,1.25,0.38,1,7,0.0625
"C14H24O5","[M+Cl]-","aliphatic","aliphatic",0.0435,-1,1.71,0.36,-2,3,-0.1429
"C17H24O5","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2414,-0.8235,1.41,0.29,1,6,0.0588
"C14H28O5S1","[M-H]-","aliphatic","lipid",-0.2381,-1.1429,2,0.36,-5,1,-0.3571
"C15H28O4","[M+Cl]-","aliphatic","aliphatic",0,-1.3333,1.87,0.27,-2,2,-0.1333
"C18H28O4","[M-H]-","aliphatic","aliphatic",0.1875,-1.1111,1.56,0.22,1,5,0.0556
"C15H32O4S1","[M-H]-","aliphatic","lipid",-0.25,-1.4667,2.13,0.27,-5,0,-0.3333
"C16H32O3","[M+Cl]-","aliphatic","lipid",-0.0345,-1.625,2,0.19,-2,1,-0.125
"C19H32O3","[M-H]-","aliphatic","aliphatic",0.1429,-1.3684,1.68,0.16,1,4,0.0526
"C20H36O2","[M-H]-","aliphatic","aliphatic",0.1053,-1.6,1.8,0.1,1,3,0.05
"C20H39O1N1","[M-H]-","aliphatic","aliphatic+N",0.027,-1.7,1.95,0.05,0,2,0
"C18H14O5","[M-H]-","aromatic","aromatic",0.6129,-0.2222,0.78,0.28,7,12,0.3889
"C15H18O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3043,-0.2667,1.2,0.47,0,7,0
"C12H22O7S1","[M-H]-","aliphatic","aliphatic",-0.3333,-0.5,1.83,0.58,-6,2,-0.5
"C13H22O6","[M+Cl]-","aliphatic","aliphatic",0,-0.7692,1.69,0.46,-3,3,-0.2308
"C19H18O4","[M-H]-","aromatic","aromatic",0.5294,-0.5263,0.95,0.21,7,11,0.3684
"C23H18O1","[M-H]-","aromatic","aromatic",0.6444,-0.6957,0.78,0.04,14,15,0.6087
"C16H22O6","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.625,1.38,0.38,0,6,0
"C14H26O5","[M+Cl]-","aliphatic","aliphatic",-0.0435,-1.1429,1.86,0.36,-3,2,-0.2143
"C20H22O3","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.4595,-0.8,1.1,0.15,7,10,0.35
"C17H26O3S1","[M-H]-","aliphatic","aliphatic",0.1724,-1.0588,1.53,0.18,1,5,0.0588
"C17H26O5","[M-H]-","aliphatic","aliphatic",0.1724,-0.9412,1.53,0.29,0,5,0
"C14H30O5S1","[M-H]-","aliphatic","lipid",-0.3333,-1.2857,2.14,0.36,-6,0,-0.4286
"C14H31O5P1","[M-H]-","aliphatic","lipid",-0.3333,-1.5,2.21,0.36,-6,0,-0.4286
"C15H30O4","[M+Cl]-","aliphatic","lipid",-0.0769,-1.4667,2,0.27,-3,1,-0.2
"C18H30O4","[M-H]-","aliphatic","aliphatic",0.125,-1.2222,1.67,0.22,0,4,0
"C19H34O3","[M-H]-","aliphatic","aliphatic",0.0857,-1.4737,1.79,0.16,0,3,0
"C20H38O2","[M-H]-","aliphatic","aliphatic",0.0526,-1.7,1.9,0.1,0,2,0
"C21H42O1","[M-H]-","aliphatic","lipid",0.0244,-1.9048,2,0.05,0,1,0
